OG0003104_x00	GO:0005509,GO:0005737,GO:0090090
OG0004258_x00	GO:0007010,GO:0015629,GO:0048168,GO:0050804,GO:1900271,GO:2000969,GO:0003729,GO:0005737,GO:0005886
OG0005366_x00	GO:0090263,GO:0005634,GO:0005737,GO:0043161,GO:0005515
OG0006474_x00	GO:0015267,GO:0016020,GO:0055085,GO:0008519,GO:0015168,GO:0015250,GO:0016021,GO:0035378,GO:0035379,GO:0003097,GO:0006833,GO:0006972
OG0001958_x00	GO:0005829,GO:0016811,GO:0016788
OG0008690_x00	GO:0004222,GO:0006508,GO:0008237,GO:0005515,GO:0016020,GO:0008270
OG0006349_x00	GO:0005765,GO:0043123
OG0009202_x00	GO:0005515
OG0008565_x00	GO:0005874,GO:0045111,GO:0060271,GO:0001764,GO:0005739,GO:0005813,GO:0005515
OG0009673_x00	GO:0005515,GO:0007250,GO:0046330,GO:0008270,GO:0007165,GO:0042981
OG0006902_x00	GO:0008474,GO:0016020
OG0000452_x00	GO:0005509,GO:0005576,GO:0007155,GO:0016525,GO:0062023,GO:0005515
OG0000452_x01	GO:0005509,GO:0016525,GO:0062023,GO:0005515,GO:0005576,GO:0007155
OG0001560_x00	GO:0030674,GO:0051015,GO:0015629,GO:0016477,GO:0051017,GO:0005737,GO:0007015,GO:0007163
OG0010721_x00	GO:0003677,GO:0000981,GO:0006355,GO:0006357,GO:0048856,GO:0000978,GO:0005634
OG0005589_x00	GO:0060055,GO:0003085,GO:0008239,GO:0043535,GO:0005506,GO:0009058,GO:0016491,GO:0006508,GO:0070008
OG0010045_x00	GO:0003924,GO:0005525,GO:0032482,GO:0006904,GO:0008021,GO:0009306,GO:0017157,GO:0030140,GO:0032456,GO:0043231,GO:0048210,GO:0072659,GO:0005768,GO:0005886
OG0006697_x00	GO:0032418,GO:0072657,GO:0005765,GO:0006996,GO:0031084
OG0007209_x00	GO:0000290,GO:0008047,GO:0043085,GO:0003729,GO:0031087,GO:0000932
OG0008317_x00	GO:0008017,GO:0008568,GO:0051013,GO:0015630,GO:0140603,GO:0005524,GO:0016887
OG0000204_x00	GO:0003723,GO:0005634,GO:0003676
OG0009425_x00	GO:0016020,GO:0005515,GO:0004252,GO:0006508
OG0004909_x00	GO:0005515,GO:0019221,GO:0019955,GO:0043235,GO:0070110,GO:0070120,GO:0097059,GO:0004896,GO:0004897,GO:0009897,GO:0016020
OG0001312_x00	GO:0005515,GO:0030215,GO:0030335,GO:0045499,GO:0048843,GO:0050919,GO:0071526,GO:0001755,GO:0005887,GO:0007411
OG0001312_x01	GO:0005515,GO:0007411,GO:0008045,GO:0030215,GO:0030335,GO:0030424,GO:0038191,GO:0045499,GO:0048843,GO:0050919,GO:0071526,GO:0001755,GO:0098978,GO:0005615,GO:2001224,GO:0005887
OG0005191_x00	GO:0003677,GO:0000981,GO:0006355,GO:0006357,GO:0045892,GO:0045944,GO:0048704,GO:0000977,GO:0001228
OG0002420_x00	GO:0017119,GO:0006891
OG0006449_x00	GO:0005085,GO:0005737,GO:0005515
OG0007557_x00	GO:0004502,GO:0005741,GO:0070189,GO:0071949
OG0010268_x00	GO:0003677,GO:0003899,GO:0006351,GO:0005665,GO:0005666,GO:0005736,GO:0006360,GO:0006366,GO:0008270,GO:0042797,GO:0001054,GO:0001055,GO:0001056
OG0008665_x00	GO:0005509,GO:0007156,GO:0016020,GO:0005887,GO:0007155,GO:0005886
OG0011376_x00	GO:0005737,GO:0006501,GO:0034045,GO:0034274,GO:0044804,GO:0000045,GO:0000422
OG0009773_x00	GO:0005179,GO:0005576,GO:0005737,GO:0007186,GO:0005615
OG0004511_x00	GO:0005515,GO:0005198,GO:0006511,GO:0008541
OG0010821_x00	GO:0005525
OG0006051_x00	GO:0000381,GO:0003729,GO:0005634,GO:0003676,GO:0003723
OG0002643_x00	GO:0016301,GO:0016020,GO:0046854,GO:0048015,GO:0052742,GO:0004430,GO:0005737,GO:0005886
OG0001535_x01	GO:0005886,GO:0005911
OG0002643_x01	GO:0016301,GO:0016020,GO:0046854,GO:0048015,GO:0052742,GO:0004430,GO:0005737,GO:0005886
OG0003751_x00	GO:0004843,GO:1990108,GO:0032088,GO:0045087,GO:0050728,GO:0005737,GO:0010803
OG0011804_x00	GO:0005794,GO:0015297
OG0003075_x00	GO:0008270
OG0004183_x00	GO:0008289,GO:0016020,GO:0042157,GO:0045601,GO:0001525,GO:0005576,GO:0006869
OG0008888_x00	GO:0043010,GO:0097711,GO:1905349,GO:1905515,GO:0001822,GO:0034451,GO:0035869
OG0012236_x00	GO:0045739,GO:0070531,GO:0070552,GO:0006302,GO:0007095,GO:0016604
OG0009996_x00	GO:0042407,GO:0061617,GO:0005739,GO:0006974
OG0005291_x00	GO:0017147,GO:0031301,GO:0061355,GO:0006886,GO:0012505,GO:0016055
OG0000775_x00	GO:0051536,GO:0051537,GO:0140647
OG0000775_x01	GO:0051536,GO:0051537,GO:0140647
OG0002991_x00	GO:0016020,GO:0004984,GO:0007186,GO:0004930,GO:0005886
OG0010368_x00	GO:0005783,GO:0005794
OG0004058_x00	GO:0005515,GO:0007165,GO:0006915,GO:0006974
OG0005166_x00	GO:0003723,GO:0046872,GO:0003676,GO:0000398,GO:0089701,GO:0005681,GO:0030628
OG0011476_x00	GO:0016020,GO:0005887
OG0003503_x00	GO:0005524,GO:0140662,GO:0051082,GO:0006457,GO:0016887,GO:0005832,GO:0005829
OG0006274_x00	GO:0005540,GO:0007155,GO:0005886,GO:0004888
OG0002866_x00	GO:0005515,GO:0005737,GO:0005911,GO:0007165
OG0004611_x00	GO:0005515,GO:0030315,GO:0036371,GO:0055117,GO:0035556
OG0003974_x00	GO:0008289,GO:0005319,GO:0006869,GO:0005794,GO:0016323,GO:0042157,GO:0042632,GO:0005548,GO:0005783
OG0008490_x00	GO:0003676,GO:0000172,GO:0001682,GO:0003723
OG0003298_x00	GO:0003824,GO:0051536,GO:0010181,GO:0008033,GO:0031591,GO:0051539
OG0009002_x00	GO:0061630
OG0000998_x00	GO:0035556,GO:0004435,GO:0006629,GO:0007165,GO:0005509,GO:0008081,GO:0051209,GO:0048015
OG0000998_x01	GO:0005509,GO:0006629,GO:0008081,GO:0035556,GO:0050429,GO:0004435,GO:0007165,GO:0051209,GO:0048015
OG0006702_x00	GO:0005515,GO:0004896,GO:0005887,GO:0019221
OG0007810_x00	GO:0003677,GO:0003899,GO:0006351,GO:0005665,GO:0005666,GO:0005736,GO:0006360,GO:0006366,GO:0042797,GO:0001054,GO:0001055,GO:0001056,GO:0005634
OG0007134_x00	GO:0016020,GO:0055085,GO:0008273,GO:0030318,GO:0070588,GO:0005262,GO:0005802,GO:0006874
OG0002618_x00	GO:0000302,GO:0003972
OG0003726_x00	GO:0005515,GO:0005634,GO:0018024,GO:0034968
OG0008242_x00	GO:0005515,GO:0045504,GO:0005737,GO:0036158,GO:0043014
OG0004158_x00	GO:0019786
OG0005942_x00	GO:0005125,GO:0005576,GO:0006954
OG0005266_x00	GO:0009897,GO:0038023
OG0006374_x00	GO:0006508,GO:0046872,GO:0070006,GO:0005737,GO:0019538,GO:0030145,GO:0008233
OG0007482_x00	GO:0005249,GO:0006813,GO:0008076,GO:0016021,GO:0071805,GO:0005251,GO:0055085,GO:0005216,GO:0006811,GO:0016020,GO:0051260
OG0002966_x00	GO:0016020,GO:0035725,GO:0060012,GO:1903804,GO:0005887,GO:0015375
OG0000004_x01	GO:0005515,GO:0008270,GO:0005737,GO:0016567,GO:0061630
OG0001112_x01	GO:0008250,GO:0018279
OG0000004_x03	GO:0005515,GO:0005737,GO:0016567,GO:0061630,GO:0008270
OG0006249_x00	GO:0005515,GO:0007274
OG0007357_x00	GO:0000122,GO:0042826,GO:0070822
OG0000004_x04	GO:0005515,GO:0008270,GO:0005737,GO:0016567,GO:0061630
OG0003949_x00	GO:0016020,GO:0016746,GO:0030258
OG0008465_x00	GO:0003677,GO:0016514,GO:0031491,GO:0035060,GO:0045893,GO:0071565,GO:0005654,GO:0006338,GO:0006357
OG0000004_x05	GO:0005515,GO:0045087,GO:0061630,GO:0005737,GO:0010468,GO:0016567
OG0006802_x00	GO:0016787,GO:0005886
OG0009573_x00	GO:0005615,GO:0010506
OG0000352_x00	GO:0007399,GO:0046658,GO:1990138
OG0000352_x01	GO:0007399,GO:0046658,GO:1990138
OG0001460_x00	GO:0015276,GO:0016020,GO:0035235,GO:0038023,GO:0004972,GO:0005886,GO:0005216,GO:0006811
OG0001460_x01	GO:0035235,GO:0038023,GO:0004972,GO:0005886,GO:0015276,GO:0016020,GO:0005216,GO:0006811
OG0010621_x00	GO:0015629,GO:0019722,GO:0030425,GO:0031175,GO:0051015,GO:0005737,GO:0007015,GO:0014069,GO:0005515
OG0005489_x00	GO:0005634,GO:0006355,GO:0000977,GO:0000981,GO:0003700,GO:0008270
OG0000352_x02	GO:0007399,GO:0046658,GO:1990138
OG0006597_x00	GO:0016020,GO:0022857,GO:0055085,GO:0070062,GO:0006814,GO:0015129,GO:0015293
OG0011053_x00	GO:0099078
OG0012161_x00	GO:0008721,GO:0036088
OG0007109_x00	GO:0006355,GO:0003714,GO:0016580,GO:0000118,GO:0000122,GO:0000785
OG0008217_x00	GO:0003676,GO:0005654,GO:0005730
OG0009325_x00	GO:0070569,GO:0003977,GO:0006048
OG0004809_x00	GO:0016491
OG0001212_x00	GO:0019904,GO:0034315,GO:0005543,GO:0006886,GO:0032588
OG0005917_x00	GO:0010835,GO:0042393,GO:0072572,GO:0005634,GO:0006974
OG0001212_x01	GO:0034315,GO:0005543,GO:0006886,GO:0032588,GO:0019904
OG0000104_x02	GO:0004467,GO:0005324
OG0002320_x00	GO:0003676,GO:0008270,GO:0071031,GO:0071035,GO:0071036,GO:0071037,GO:0071038,GO:0071039,GO:0003723,GO:0031499,GO:0043629
OG0005091_x00	GO:0005524,GO:0006457,GO:0051082,GO:0140662,GO:0005737,GO:0005739
OG0000575_x00	GO:0015630,GO:0060271,GO:0003924,GO:0005525,GO:0005737
OG0001683_x00	GO:0004602,GO:0006979,GO:0004601
OG0002791_x00	GO:0003677,GO:0003899,GO:0006351,GO:0005666,GO:0001056
OG0003303_x00	GO:0005783
OG0004411_x00	GO:0000712,GO:0003697,GO:0008310
OG0000327_x00	GO:0004517,GO:0006809,GO:0005515,GO:0010181,GO:0020037,GO:0050660,GO:0050661,GO:0005516,GO:0016491
OG0009548_x00	GO:0005515,GO:0051015,GO:0008154,GO:0015629,GO:0030239,GO:0051014,GO:0051016,GO:0005546,GO:0005634,GO:0005737
OG0000327_x01	GO:0016491,GO:0010181,GO:0004517,GO:0006809,GO:0020037,GO:0050660,GO:0050661,GO:0005516
OG0002543_x00	GO:0004843,GO:0016579,GO:0042981,GO:0005634,GO:0005829
OG0003651_x00	GO:0006368,GO:0016570,GO:0016593,GO:0032968,GO:1990269,GO:0005634
OG0011704_x00	GO:0003924,GO:0005525
OG0011028_x00	GO:0014066,GO:0048306,GO:0051092,GO:0071345,GO:1902808,GO:0005509,GO:0005615,GO:0005737,GO:0046914
OG0004083_x00	GO:0016323,GO:0030054,GO:0043113,GO:0045197,GO:0045211,GO:0097120,GO:0098609,GO:0098887,GO:0098968,GO:0005912,GO:0009790,GO:0014069,GO:0005515
OG0009896_x00	GO:0016787
OG0000675_x00	GO:0004329,GO:0005524,GO:0004488,GO:0005739,GO:0005829,GO:0035999
OG0000675_x01	GO:0035999,GO:0004477,GO:0004488,GO:0005829,GO:0005524,GO:0004329,GO:0003824
OG0010944_x00	GO:0003677,GO:0005634,GO:0006357,GO:0043565,GO:0000978,GO:0000981,GO:0003700,GO:0006355
OG0005066_x00	GO:0004867,GO:0005615,GO:0010951
OG0003403_x00	GO:0003723,GO:0004540,GO:0004386,GO:0043139,GO:0046872
OG0002766_x00	GO:0043982,GO:0043984,GO:0044545,GO:0071339,GO:0006357,GO:0016573,GO:0043981
OG0007282_x00	GO:0003735,GO:0022627,GO:0005840,GO:0006412
OG0008390_x00	GO:0008138,GO:0016311,GO:0033549,GO:0043409,GO:0005737,GO:0006470
OG0004982_x00	GO:0007165
OG0000898_x00	GO:0016020,GO:0003924,GO:0005741,GO:0008053,GO:0031306,GO:0051646,GO:0005525
OG0000898_x01	GO:0016020,GO:0003924,GO:0005741,GO:0008053,GO:0031306,GO:0051646,GO:0005525
OG0006602_x00	GO:0005634,GO:0010468,GO:0045944
OG0007710_x00	GO:0045944,GO:0003677,GO:0003712,GO:0016592
OG0007034_x00	GO:0003899,GO:0003677,GO:0006351,GO:0032549,GO:0005665,GO:0001055
OG0002518_x00	GO:0005096,GO:0005769,GO:0090630
OG0008142_x00	GO:0005515
OG0003626_x00	GO:0020037,GO:0004497,GO:0005506,GO:0016705
OG0004734_x00	GO:0032870,GO:0042277,GO:0004930,GO:0005887,GO:0007186,GO:0016020
OG0009250_x00	GO:0030317,GO:0031514,GO:0048870
OG0001758_x00	GO:0003924,GO:0005525,GO:0006904,GO:0008021,GO:0009306,GO:0017157,GO:0030140,GO:0032456,GO:0043197,GO:0043231,GO:0048210,GO:0060271,GO:0072659,GO:0098969,GO:0005768,GO:0005886
OG0009125_x00	GO:0004418,GO:0033014,GO:0018160,GO:0006783,GO:0005737
OG0010919_x00	GO:1990072
OG0010093_x00	GO:0019221,GO:0060337,GO:0004896,GO:0004905,GO:0005887,GO:0005515
OG0001012_x00	GO:0038023,GO:0005886,GO:0016020,GO:0033211
OG0001012_x01	GO:0038023,GO:0005886,GO:0016020,GO:0033211
OG0006149_x00	GO:0046982,GO:0005634,GO:0006367,GO:0051123,GO:0003713,GO:0005669
OG0007257_x00	GO:1905053
OG0003849_x00	GO:0005515,GO:0005813,GO:0036064,GO:0060287
OG0008365_x00	GO:0005515,GO:0004672,GO:0006468,GO:0005524,GO:0004713,GO:0007275,GO:0033674,GO:0043235,GO:0045766,GO:0004714,GO:0005887,GO:0007169
OG0009473_x00	GO:0051131
OG0001360_x01	GO:0019825,GO:0020037,GO:0005506,GO:0005833,GO:0015671,GO:0031720,GO:0031838,GO:0042744,GO:0043177,GO:0072562,GO:0004601,GO:0005344
OG0005389_x00	GO:0003723,GO:0034063,GO:0003729,GO:0010494
OG0006497_x00	GO:0016791,GO:0046856,GO:0005886,GO:0033137,GO:0034485,GO:0001726,GO:0004439,GO:0005737
OG0012061_x00	GO:0005768,GO:0005802,GO:0030140
OG0007009_x00	GO:0020037
OG0008117_x00	GO:0033749,GO:0106140,GO:0005634,GO:0005737,GO:0006909
OG0009225_x00	GO:0005515,GO:0032587,GO:0035091,GO:1900027
OG0004709_x00	GO:0005615,GO:0010757,GO:0010951,GO:0004867
OG0008588_x00	GO:0005515,GO:0042018,GO:0004896,GO:0005887,GO:0019221
OG0005817_x00	GO:0031417,GO:0006474,GO:0017196
OG0000475_x00	GO:0007009,GO:0016020
OG0006925_x00	GO:0005515
OG0009696_x00	GO:0008410,GO:0046952,GO:0046950,GO:0005739,GO:0008260
OG0001583_x00	GO:0004672,GO:0005524,GO:0006468,GO:0004674,GO:0023014,GO:0035556,GO:0043408,GO:0005737,GO:0006915,GO:0007010
OG0002691_x00	GO:0005093,GO:0015031,GO:0005092,GO:0007264,GO:0016192,GO:0005737
OG0010744_x00	GO:0008237,GO:0008270,GO:0042277,GO:0043171,GO:0070006,GO:0005737,GO:0005886,GO:0006508
OG0011852_x00	GO:0005515,GO:0030334,GO:0031209,GO:0035591,GO:0048870,GO:0098858,GO:0001764,GO:0017124,GO:0030027
OG0010068_x00	GO:0051225,GO:0070652,GO:0005829,GO:0007098
OG0003203_x00	GO:0003735,GO:0005840,GO:0006412,GO:0003723,GO:0022625
OG0007908_x00	GO:0005886,GO:0016787
OG0012284_x00	GO:0005515,GO:0010628,GO:0000978,GO:0000981,GO:0006357
OG0004311_x00	GO:0005515,GO:0000724,GO:0043130
OG0000903_x00	GO:0007015,GO:0030136,GO:0030276,GO:0030479,GO:0032051,GO:0035615,GO:0043325,GO:0048268,GO:0051015,GO:0080025,GO:0098793,GO:0006897,GO:0006919,GO:0003779,GO:0005543
OG0000903_x01	GO:0003779,GO:0005543,GO:0007015,GO:0030136,GO:0030276,GO:0030479,GO:0032051,GO:0035615,GO:0043325,GO:0048268,GO:0051015,GO:0080025,GO:0006897,GO:0006919
OG0009448_x00	GO:0008622,GO:0042276,GO:0003677,GO:0006261,GO:0006260
OG0000227_x01	GO:0051015,GO:0060271,GO:0001725,GO:0015629,GO:0030032
OG0001335_x00	GO:0005515
OG0000227_x02	GO:0015629,GO:0030032,GO:0051015,GO:0003779,GO:0007010
OG0002443_x00	GO:0004077,GO:0005737,GO:0036211
OG0003551_x00	GO:0042981,GO:0046982,GO:0097192,GO:0005741,GO:0008630,GO:0042803
OG0008688_x00	GO:0016192,GO:0005525,GO:0003924
OG0011399_x00	GO:0042577,GO:0042632,GO:0046839,GO:0000287,GO:0005777,GO:0016787,GO:0003824
OG0009796_x00	GO:0016020
OG0010844_x00	GO:0008146,GO:0016020,GO:0016051,GO:0050655
OG0009050_x00	GO:0019239,GO:0009168,GO:0009897,GO:0042110,GO:0043103,GO:0046103,GO:0060169,GO:0004000,GO:0005829,GO:0006154
OG0005642_x00	GO:0005615,GO:0030198,GO:0031012,GO:0016020,GO:0016798
OG0006750_x00	GO:0005515,GO:0005615,GO:0031012
OG0006074_x00	GO:0009922,GO:0016020,GO:0019367,GO:0030148,GO:0030176,GO:0034625,GO:0034626,GO:0042761,GO:0005783
OG0010719_x00	GO:0009395,GO:0004620,GO:0005576
OG0007182_x00	GO:0005856,GO:0016020,GO:0042060,GO:0045104,GO:0045296,GO:0005198,GO:0005737,GO:0005882
OG0002666_x00	GO:0005515,GO:1990166,GO:2000781,GO:0005634,GO:0006974,GO:0035861
OG0008290_x00	GO:0005975,GO:0047402,GO:0004553,GO:0005829,GO:0003824
OG0004882_x00	GO:0004639,GO:0005829,GO:0006189,GO:0006164
OG0003098_x00	GO:0006399,GO:0051499,GO:0051500,GO:0002161,GO:0005737
OG0005990_x00	GO:0004435,GO:0005509,GO:0016042,GO:0004629,GO:0035556,GO:0006629,GO:0007165,GO:0008081,GO:0051209,GO:0048015
OG0000798_x00	GO:0005525,GO:0015630,GO:0017157,GO:0031105,GO:0032153,GO:0034613,GO:0060090,GO:0060271,GO:0061640,GO:0003924,GO:0005940,GO:0008021,GO:0051301
OG0000798_x01	GO:0005525,GO:0015630,GO:0017157,GO:0031105,GO:0032153,GO:0034613,GO:0060090,GO:0061640,GO:0003924,GO:0005940,GO:0008021,GO:0051301
OG0006502_x00	GO:0005515,GO:0005737,GO:0034198,GO:1904263
OG0007610_x00	GO:0005125,GO:0005576,GO:0008283,GO:0038163,GO:0070374,GO:1902035,GO:0005102,GO:0005179
OG0005189_x00	GO:0005515,GO:0007165
OG0011499_x00	GO:0003677,GO:0046983,GO:0000978,GO:0000981,GO:0006357,GO:0000977,GO:0045944
OG0008042_x00	GO:0016020,GO:0005515,GO:0007190,GO:0008528,GO:0009755,GO:0005886,GO:0005887,GO:0007189,GO:0004930,GO:0007186,GO:0016500
OG0004634_x00	GO:0006807,GO:0016811,GO:0006541,GO:0050152,GO:0005739,GO:0006107,GO:0006528
OG0005742_x00	GO:0005515
OG0003997_x00	GO:0004867
OG0006850_x00	GO:0016020,GO:0005887,GO:0007186,GO:0032870,GO:0042277,GO:0045907,GO:0001992,GO:0004930,GO:0005000
OG0009025_x00	GO:0005739,GO:0005829,GO:0045454,GO:0051920,GO:0098869,GO:0016209,GO:0016491
OG0004509_x00	GO:0006631,GO:0031956
OG0005617_x00	GO:0006355,GO:0008270,GO:0043565,GO:0003700,GO:0003677,GO:0004879,GO:0030154,GO:0032052,GO:0038181,GO:0038183,GO:0045944,GO:0050728,GO:0000122,GO:0000978
OG0006725_x00	GO:0003700,GO:0045893,GO:0005634,GO:0006355,GO:0001570,GO:0001708,GO:0001947,GO:0006357,GO:0000978,GO:0000981
OG0007833_x00	GO:0006351
OG0006049_x00	GO:0005743,GO:0006744,GO:0005739
OG0002020_x01	GO:0005515,GO:0005747,GO:0022900
OG0007157_x00	GO:2001070,GO:2001069,GO:0016020,GO:0030246
OG0008941_x00	GO:0015459,GO:0016020,GO:0044325,GO:0060307,GO:0086005,GO:0086011,GO:0086091,GO:0097623,GO:1902260,GO:1902282,GO:0005249,GO:0005251,GO:0006811,GO:0006813
OG0003749_x00	GO:0005515
OG0008265_x00	GO:0031410,GO:0004415,GO:0005975,GO:0030214
OG0004857_x00	GO:0003677,GO:0003887,GO:0006260,GO:0006302,GO:0097681,GO:0006261,GO:0003676,GO:0005524
OG0000152_x00	GO:0005509,GO:0005543,GO:0099525,GO:0007528,GO:0016081,GO:0016082,GO:0016188,GO:0017075,GO:0019992,GO:0030672,GO:0031594,GO:0035249,GO:0042734,GO:0043195,GO:0005516,GO:0061789,GO:0005886,GO:0098831,GO:0007268
OG0001260_x00	GO:0005576,GO:0006955,GO:0008009
OG0005965_x00	GO:0009982,GO:0001522,GO:0003723,GO:0009451,GO:0031119,GO:1990481,GO:0005634
OG0000152_x02	GO:0005509,GO:0005543,GO:0099525,GO:0007528,GO:0016081,GO:0016082,GO:0016188,GO:0017075,GO:0019992,GO:0030672,GO:0031594,GO:0035249,GO:0042734,GO:0043195,GO:0005516,GO:0061789,GO:0005886,GO:0098831,GO:0007268
OG0005289_x00	GO:0005515
OG0010421_x00	GO:0005201,GO:0031012,GO:0062023,GO:0005615,GO:0030020,GO:0030198
OG0001260_x01	GO:0005576,GO:0006955,GO:0008009,GO:0006935,GO:0006952
OG0006397_x00	GO:0004252,GO:0006508
OG0002989_x00	GO:0016491,GO:0050660,GO:0050661,GO:0004362,GO:0006749,GO:0034599,GO:0045454,GO:0005739,GO:0005829
OG0001135_x00	GO:0004792,GO:0005739,GO:0016783
OG0002243_x00	GO:0016020,GO:0007097,GO:0019894,GO:0048471,GO:0005635,GO:0006997,GO:0007010,GO:0005515
OG0001135_x01	GO:0004792,GO:0005739,GO:0016783
OG0003351_x00	GO:0036211,GO:0018095,GO:0070740,GO:0000226,GO:0005929,GO:0015631
OG0008017_x00	GO:0046983,GO:0003700,GO:0006355,GO:0008284,GO:0000978,GO:0000981,GO:0006357
OG0009801_x00	GO:0052925,GO:0000030,GO:0005783,GO:0006486
OG0004609_x00	GO:0072546
OG0005717_x00	GO:0016567,GO:0060816,GO:0061630,GO:1900095,GO:0005654,GO:0005737,GO:0006511
OG0000375_x00	GO:0046983,GO:0006357,GO:0007623,GO:0034751,GO:0000978,GO:0000981,GO:0005634,GO:0005737,GO:0006355,GO:0003700,GO:0005667
OG0006825_x00	GO:0006744,GO:0008425,GO:0008168,GO:0004395,GO:0005739
OG0009596_x00	GO:0005509,GO:0005737,GO:0042984
OG0007933_x00	GO:0006490,GO:0012505,GO:0000033,GO:0004378,GO:0006486,GO:0016757
OG0001483_x00	GO:0017150,GO:0008033,GO:0050660
OG0000375_x01	GO:0005737,GO:0006355,GO:0003700,GO:0005634,GO:0005667,GO:0046983,GO:0006357,GO:0034751,GO:0000978,GO:0000981
OG0010644_x00	GO:0005515,GO:0010468,GO:0034972,GO:0000977,GO:0005634,GO:0006357
OG0002591_x00	GO:0005737
OG0001483_x01	GO:0008033,GO:0017150,GO:0050660
OG0011076_x00	GO:0005515
OG0007808_x00	GO:0004672,GO:0005524,GO:0006468,GO:0035556,GO:0018105,GO:0005634,GO:0005737
OG0003103_x00	GO:0003824
OG0000803_x00	GO:0007186,GO:0035556,GO:0008277,GO:0043005,GO:0043547,GO:0005096,GO:0005737,GO:0005886
OG0009348_x00	GO:0007165,GO:0015459,GO:0033138,GO:0034237,GO:0051661,GO:0060090,GO:0060307,GO:0097060,GO:1901018,GO:1903358,GO:0005795,GO:0005801,GO:0005813
OG0001911_x00	GO:0046872,GO:0005813,GO:0030496,GO:0032266,GO:0032465,GO:0000281,GO:0000724,GO:0005765
OG0010992_x00	GO:0007411,GO:0030215,GO:0030335,GO:0045499,GO:0048843,GO:0050919,GO:0071526,GO:0001755,GO:0005615,GO:0005887,GO:0005515
OG0000127_x01	GO:0005198,GO:0045095,GO:0045109,GO:0005856,GO:0030855
OG0000127_x02	GO:0045095,GO:0045109,GO:0005198,GO:0005856,GO:0030855
OG0001235_x01	GO:0007026,GO:0015630
OG0000598_x00	GO:0016020
OG0011504_x00	GO:0005515,GO:0043025,GO:0005737,GO:0005783,GO:0043005
OG0000598_x01	GO:0016020
OG0003451_x00	GO:0003714,GO:0005634,GO:0008270
OG0003326_x00	GO:0007224,GO:0060170,GO:0098797
OG0005542_x00	GO:0008289,GO:0034364,GO:0043691,GO:0120020,GO:0070328,GO:0015485,GO:0017129,GO:0031210,GO:0034197,GO:0034372,GO:0034374,GO:0034375,GO:0042632,GO:0005548,GO:0046470,GO:0006641,GO:0055091,GO:0008203
OG0006650_x00	GO:0005634,GO:0005737
OG0001458_x00	GO:0007631,GO:0031841,GO:0005184,GO:0005615,GO:0007218,GO:0005179,GO:0005576
OG0002566_x00	GO:0007165,GO:0005515,GO:0032755,GO:0034154,GO:0038187,GO:0051607,GO:0002224,GO:0005886,GO:0007249
OG0007082_x00	GO:0004930,GO:0016020,GO:0007186,GO:0008528,GO:0017046,GO:0004967,GO:0005886,GO:0007188,GO:0004888,GO:0007166
OG0008190_x00	GO:0016020,GO:0004252,GO:0006508,GO:0005515
OG0003674_x00	GO:0008270,GO:0005737,GO:0005794,GO:0006511,GO:0016567,GO:0031624,GO:0032436,GO:0061630,GO:0000151,GO:0000209,GO:0004842
OG0011727_x00	GO:0005634,GO:0005829,GO:0006468,GO:0070525,GO:0000408,GO:0004674,GO:0004672,GO:0005524
OG0005890_x00	GO:0000226,GO:0008017,GO:0072686,GO:0005515
OG0000698_x00	GO:0005315,GO:0006817,GO:0016020,GO:0035435
OG0000698_x01	GO:0016020,GO:0035435,GO:0005315,GO:0006817
OG0006402_x00	GO:0005173,GO:0007155,GO:0016020,GO:0005886,GO:0008284,GO:0005125
OG0010967_x00	GO:0002943,GO:0005737,GO:0017150,GO:0008033,GO:0050660,GO:0000049
OG0001060_x00	GO:0005096,GO:0005515,GO:0005737,GO:0043547
OG0007510_x00	GO:0140007,GO:1904262,GO:0034198,GO:0042149,GO:0061462
OG0002318_x00	GO:0020037,GO:0004497,GO:0005506,GO:0016705,GO:0008203,GO:0034650,GO:0071375,GO:0005743,GO:0006700,GO:0006704
OG0005089_x00	GO:0005515
OG0001060_x01	GO:0005096,GO:0005515,GO:0043547,GO:0060271,GO:1903527,GO:0002102,GO:0005737
OG0003426_x00	GO:0005905,GO:0006900,GO:0008021,GO:0016185,GO:0030136,GO:0032050,GO:0048268,GO:0072583,GO:0098894,GO:0000149,GO:0005545,GO:0005546,GO:0030276,GO:0005543
OG0006197_x00	GO:0004930,GO:0007186,GO:0016020,GO:0008528,GO:0008188,GO:0005887
OG0002789_x00	GO:0006511,GO:0061630
OG0004409_x00	GO:0036374,GO:0005886,GO:0006751
OG0005517_x00	GO:0090141,GO:0005741,GO:0007005
OG0006625_x00	GO:0006486,GO:0016020,GO:0016758,GO:0000139,GO:0008457
OG0007733_x00	GO:0005737,GO:0055105
OG0008165_x00	GO:0007034,GO:0030001,GO:0031398,GO:0048471,GO:0050699,GO:0005783,GO:0005794,GO:0006511
OG0003649_x00	GO:0016192,GO:0005789,GO:0006888,GO:0030134
OG0009273_x00	GO:0005886,GO:0005887,GO:0015293,GO:0015389,GO:0015390,GO:0015860,GO:0015864,GO:0016020,GO:1901642,GO:0005337,GO:0005415
OG0004757_x00	GO:0003924,GO:0005525,GO:0006897,GO:0007163,GO:0007264,GO:0019901,GO:0032488
OG0005865_x00	GO:0016791
